document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
relationships_between_fish,3310,scottow,chla,9.1,µg/L,6,high,
carbon_dioxide_efflux,11,binigafull,max_depth,48.0,cm,3,high,
relationships_between_fish,3312,stradsett,chla,12.5,µg/L,6,high,
relationships_between_fish,3313,strumpshaw,chla,21.5,µg/L,6,high,
relationships_between_fish,3314,upton,chla,7.4,µg/L,6,high,
carbon_dioxide_efflux,10,bassa verda des compte,max_depth,91.0,cm,3,high,
relationships_between_fish,3298,felbrigg,chla,14.9,µg/L,6,high,
sediment_desiccation,3316,hituelo,chla,7.76,µg/L,2,high,
relationships_between_fish,3297,decoy,chla,36.3,µg/L,6,high,
relationships_between_fish,3295,cockshoot,chla,21.3,µg/L,6,high,
productivity_and_depth,3278,raspberry,chla,2.3,µg/L,4,high,
re-establishment_of_zooplankton,3279,i1,chla,1.3,µg/L,4,high,
re-establishment_of_zooplankton,3280,i2,chla,1.1,µg/L,4,high,
re-establishment_of_zooplankton,3281,i3,chla,0.8,µg/L,4,high,
re-establishment_of_zooplankton,3282,o1,chla,2.6,µg/L,4,high,
re-establishment_of_zooplankton,3283,o2,chla,2.1,µg/L,4,high,
re-establishment_of_zooplankton,3284,o3,chla,0.7,µg/L,4,high,
re-establishment_of_zooplankton,3285,r1,chla,1.1,µg/L,4,high,
re-establishment_of_zooplankton,3286,r2,chla,1.5,µg/L,4,high,
re-establishment_of_zooplankton,3287,r3,chla,0.7,µg/L,4,high,
relationships_between_fish,3288,bayfield,chla,7.1,µg/L,6,high,
relationships_between_fish,3289,beeston,chla,19.0,µg/L,6,high,
relationships_between_fish,3290,big wood,chla,50.9,µg/L,6,high,
relationships_between_fish,3291,blickling,chla,45.4,µg/L,6,high,
relationships_between_fish,3292,bluestone,chla,12.7,µg/L,6,high,
relationships_between_fish,3293,buckenham,chla,41.4,µg/L,6,high,
relationships_between_fish,3294,burntfen,chla,63.9,µg/L,6,high,
relationships_between_fish,3296,cromes,chla,33.4,µg/L,6,high,
productivity_and_depth,3277,north gate,chla,32.3,µg/L,4,high,
sediment_desiccation,3317,honda,chla,1.11,µg/L,2,high,
sediment_organic_carbon_distribution,3319,lick creek,chla,9.0,µg/L,4,high,
assessment_of_methane,5,grosse fuchskuhle,max_depth,5.6,m,4,high,
the_legacy_of_large,3343,skunk,chla,4.0,µg/L,4,high,
the_potential_of_the_zooplankton,3344,carioca lake,chla,7.5,µg/L,3,high,
the_potential_of_the_zooplankton,3345,coutos,chla,4.5,µg/L,3,high,
the_potential_of_the_zooplankton,3346,seca,chla,8.2,µg/L,3,high,
trophic_status_and_threats,3347,zinav lake,chla,27.4,µg/L,2,high,
water_temperature_dynamics,3348,1,chla,19.0,µg/L,6,high,
water_temperature_dynamics,3349,2,chla,134.0,µg/L,6,high,
water_temperature_dynamics,3352,5,chla,21.0,µg/L,6,high,
water_temperature_dynamics,3353,6,chla,25.0,µg/L,6,high,
water_temperature_dynamics,3354,7,chla,4.0,µg/L,6,high,
water_temperature_dynamics,3356,9,chla,68.0,µg/L,6,high,
zooplankton_body,3357,ardal,chla,7.2,µg/L,5,high,
zooplankton_body,3358,casillas,chla,7.0,µg/L,5,high,
zooplankton_body,3359,castillo,chla,8.9,µg/L,5,high,
zooplankton_body,3360,hituelo,chla,7.8,µg/L,5,high,
zooplankton_body,3361,orcera,chla,7.6,µg/L,5,high,
the_legacy_of_large,3340,morrison,chla,42.0,µg/L,4,high,
sediment_organic_carbon_distribution,3318,jamesport,chla,151.0,µg/L,4,high,
the_legacy_of_large,3339,mavis west,chla,106.0,µg/L,4,high,
the_legacy_of_large,3337,frolund,chla,177.0,µg/L,4,high,
sediment_organic_carbon_distribution,3320,worth county,chla,30.0,µg/L,4,high,
short-and_long_term,3321,bessavatn,chla,1.98,µg/L,5,high,
short-and_long_term,3322,grthsvatn,chla,1.03,µg/L,5,high,
short-and_long_term,3323,mjuvtn,chla,1.76,µg/L,5,high,
short-and_long_term,3324,mjvavatn,chla,1.81,µg/L,5,high,
some_observations_on_internal,3325,154,chla,114.0,µg/L,4,high,
some_observations_on_internal,3326,255,chla,13.0,µg/L,4,high,
some_observations_on_internal,3327,302,chla,59.0,µg/L,4,high,
some_observations_on_internal,3328,885,chla,691.0,µg/L,4,high,
carbon_dioxide_efflux,9,bassa verda,max_depth,140.0,cm,3,high,
biogeochemistry_of_natural,8,rittgarten,max_depth,2.3,m,12,high,
assessment_of_methane,7,grosse fuchskuhle sw,max_depth,4.2,m,4,high,
assessment_of_methane,6,grosse fuchskuhle ne,max_depth,4.5,m,4,high,
submerged_macrophytes_as_refuges,3333,hoveton little broad,chla,58.2,µg/L,3,high,
submerged_macrophytes_as_refuges,3334,upton broad,chla,11.5,µg/L,3,high,
the_legacy_of_large,3335,bellevue,chla,58.0,µg/L,4,high,
the_legacy_of_large,3336,blakesley,chla,4.0,µg/L,4,high,
the_legacy_of_large,3338,leverson,chla,114.0,µg/L,4,high,
productivity_and_depth,3276,morris,chla,7.2,µg/L,4,high,
productivity_and_depth,3275,hummingbird,chla,13.8,µg/L,4,high,
productivity_and_depth,3274,foggy,chla,6.3,µg/L,4,high,
net_heterotrophy,3188,bendstrup so,chla,101.3,µg/L,3,high,
net_heterotrophy,3189,bollemose,chla,43.9,µg/L,3,high,
net_heterotrophy,3190,brededam,chla,12.7,µg/L,3,high,
net_heterotrophy,3191,favrholm so,chla,20.7,µg/L,3,high,
net_heterotrophy,3192,fonstrup dam,chla,19.6,µg/L,3,high,
net_heterotrophy,3193,hesteskodam,chla,40.6,µg/L,3,high,
net_heterotrophy,3194,karlso,chla,27.0,µg/L,3,high,
net_heterotrophy,3195,odam,chla,21.1,µg/L,3,high,
net_heterotrophy,3196,praestevang kirke so,chla,19.0,µg/L,3,high,
net_heterotrophy,3197,selskovsvej so,chla,14.9,µg/L,3,high,
net_heterotrophy,3198,sortedam,chla,38.7,µg/L,3,high,
net_heterotrophy,3199,sortedam v. c. vej,chla,12.3,µg/L,3,high,
net_heterotrophy,3200,spejldam,chla,31.3,µg/L,3,high,
net_heterotrophy,3201,store funkedam,chla,8.1,µg/L,3,high,
net_heterotrophy,3202,strodam engso,chla,13.7,µg/L,3,high,
net_heterotrophy,3203,teglgardsso,chla,21.0,µg/L,3,high,
physical_and_chemical_limnological,3205,bab,chla,0.2,µg/L,10,high,
net_heterotrophy,3187,badstuedam,chla,14.2,µg/L,3,high,
classification_trees,51,rkl3,max_depth,2.9,m,4,high,
net_heterotrophy,3186,agertoften,chla,11.7,µg/L,3,high,
measurements_of_chlorophyll,3183,skanderborg lilleso,chla,264.4,µg/L,5,high,
lake_metabolism,3164,selskovvej so,chla,26.1,mg/m^3,4,high,
lake_metabolism,3165,sidseldam,chla,65.3,mg/m^3,4,high,
lake_metabolism,3166,sortedam,chla,35.1,mg/m^3,4,high,
lake_metabolism,3167,strodam engso,chla,92.9,mg/m^3,4,high,
lake_metabolism,3168,teglgardsso,chla,24.0,mg/m^3,4,high,
macroinvertebrate_communities,3169,albufera of valencia,chla,102.0,µg/L,3,high,
classification_trees,56,silx,max_depth,1.2,m,5,high,
classification_trees,54,sbsk,max_depth,0.8,m,5,high,
measurements_of_chlorophyll,3174,almind,chla,5.8,µg/L,5,high,
measurements_of_chlorophyll,3175,arreso,chla,207.0,µg/L,5,high,
measurements_of_chlorophyll,3176,borreso,chla,17.5,µg/L,5,high,
measurements_of_chlorophyll,3177,elleso,chla,36.4,µg/L,5,high,
measurements_of_chlorophyll,3178,esrom,chla,2.7,µg/L,5,high,
measurements_of_chlorophyll,3179,frederiksborg slotsso,chla,17.3,µg/L,5,high,
measurements_of_chlorophyll,3180,hylke,chla,25.5,µg/L,5,high,
measurements_of_chlorophyll,3181,knudso,chla,13.6,µg/L,5,high,
measurements_of_chlorophyll,3182,orn,chla,27.8,µg/L,5,high,
measurements_of_chlorophyll,3184,slaen,chla,14.1,µg/L,5,high,
physical_and_chemical_limnological,3207,bad,chla,1.3,µg/L,5,high,
physical_and_chemical_limnological,3210,bag,chla,1.1,µg/L,5,high,
classification_trees,38,malu,max_depth,1.8,m,4,high,
prairie_wetland,3257,smith1,chla,17.2,µg/L,6,high,
prairie_wetland,3258,smith2,chla,4.9,µg/L,6,high,
prairie_wetland,3259,sorrell,chla,7.1,µg/L,6,high,
prairie_wetland,3260,tataryn1,chla,9.8,µg/L,6,high,
prairie_wetland,3261,tataryn2,chla,17.2,µg/L,6,high,
prairie_wetland,3262,toderian,chla,3.3,µg/L,6,high,
prairie_wetland,3263,toderian,chla,8.3,µg/L,7,high,
prairie_wetland,3264,wilk,chla,3.1,µg/L,6,high,
carbon_dioxide_efflux,15,mal lloc,max_depth,155.0,cm,3,high,
carbon_dioxide_efflux,14,ets armaris,max_depth,58.0,cm,3,high,
production_of_fish,3267,226 sw,chla,5.5,µg/L,6,high,
production_of_fish,3268,alinen mustajarvi,chla,10.0,µg/L,6,high,
production_of_fish,3269,horkkajarvi,chla,10.0,µg/L,6,high,
carbon_dioxide_efflux,13,curniola,max_depth,150.0,cm,3,high,
carbon_dioxide_efflux,12,cap negre,max_depth,49.0,cm,3,high,
productivity_and_depth,3272,bolger,chla,20.7,µg/L,4,high,
productivity_and_depth,3273,cranberry,chla,16.7,µg/L,4,high,
prairie_wetland,3256,smith,chla,12.1,µg/L,7,high,
prairie_wetland,3255,rowein,chla,85.5,µg/L,7,high,
prairie_wetland,3254,rowein,chla,27.8,µg/L,6,high,
carbon_dioxide_efflux,16,marina curniola,max_depth,55.0,cm,3,high,
classification_trees,37,leyb-b,max_depth,0.8,m,4,high,
classification_trees,34,ixp1,max_depth,1.7,m,4,high,
classification_trees,29,dens,max_depth,0.7,m,5,high,
classification_trees,22,3fnt,max_depth,0.4,m,4,high,
carbon_dioxide_efflux,20,torrellafuda,max_depth,165.0,cm,3,high,
carbon_dioxide_efflux,19,son morell,max_depth,20.0,cm,3,high,
carbon_dioxide_efflux,18,sa mesquida,max_depth,103.0,cm,3,high,
prairie_wetland,3242,adams,chla,4.6,µg/L,6,high,
lake_metabolism,3162,klareso,chla,402.3,mg/m^3,4,high,
prairie_wetland,3243,hines,chla,12.5,µg/L,6,high,
prairie_wetland,3245,hood1,chla,9.3,µg/L,6,high,
prairie_wetland,3246,hood2,chla,8.2,µg/L,6,high,
prairie_wetland,3247,johanson,chla,63.2,µg/L,6,high,
prairie_wetland,3248,johanson,chla,15.4,µg/L,7,high,
prairie_wetland,3249,penner,chla,2.7,µg/L,7,high,
prairie_wetland,3250,penner1,chla,3.9,µg/L,6,high,
prairie_wetland,3251,penner1,chla,3.9,µg/L,6,high,
prairie_wetland,3252,reinson,chla,74.5,µg/L,6,high,
carbon_dioxide_efflux,17,pallisses,max_depth,36.0,cm,3,high,
classification_trees,2975,nrpd1,chla,581.2,µg/L,4,high,
classification_trees,2974,mrcn,chla,81.3,µg/L,4,high,
classification_trees,2973,mlkl,chla,85.4,µg/L,4,high,
dry_habitats_sustain,126,torrellafuda,max_depth,165.0,cm,2,high,
physical_and_chemical_limnological,2740,bo,tp,4.3,µg/L,6,high,
physical_and_chemical_limnological,2741,bp,tp,15.1,µg/L,6,high,
dry_habitats_sustain,125,son morell,max_depth,20.0,cm,2,high,
physical_and_chemical_limnological,2743,br,tp,17.3,µg/L,6,high,
dry_habitats_sustain,124,sa mesquida,max_depth,103.0,cm,2,high,
dry_habitats_sustain,123,marina curniola,max_depth,55.0,cm,2,high,
physical_and_chemical_limnological,2746,bu,tp,38.2,µg/L,6,high,
dry_habitats_sustain,122,mal lloc,max_depth,155.0,cm,2,high,
physical_and_chemical_limnological,2748,bw,tp,8.7,µg/L,6,high,
physical_and_chemical_limnological,2749,bx,tp,9.8,µg/L,6,high,
physical_and_chemical_limnological,2750,by,tp,21.8,µg/L,6,high,
physical_and_chemical_limnological,2751,bz,tp,45.4,µg/L,6,high,
physical-chemical_influences,2752,arbor vitae,tp,0.63,mg/L,8,high,
physical-chemical_influences,2753,black tern bog,tp,0.57,mg/L,8,high,
physical-chemical_influences,2754,crystal lake,tp,0.7,mg/L,8,high,
physical-chemical_influences,2755,eldon pond,tp,0.73,mg/L,8,high,
dry_habitats_sustain,127,verda d'algaiarens,max_depth,140.0,cm,2,high,
physical-chemical_influences,2756,emmon's ck. kettle,tp,1.2,mg/L,8,high,
dry_habitats_sustain,128,verda des compte,max_depth,91.0,cm,2,high,
energy_input_is_primary,131,villasjon,max_depth,1.3,m,1,high,
environmental_conditions,137,karst14,max_depth,0.4,m,3,high,
environmental_conditions,136,karst13,max_depth,0.5,m,3,high,
physical_and_chemical_limnological,2717,bad,tp,28.0,µg/L,6,high,
environmental_conditions,135,karst12,max_depth,0.7,m,3,high,
physical_and_chemical_limnological,2720,bag,tp,5.8,µg/L,5,high,
physical_and_chemical_limnological,2721,bah,tp,15.1,µg/L,6,high,
physical_and_chemical_limnological,2722,bai,tp,7.6,µg/L,6,high,
environmental_conditions,133,karst10,max_depth,0.6,m,3,high,
physical_and_chemical_limnological,2724,bak,tp,9.7,µg/L,6,high,
physical_and_chemical_limnological,2725,bal,tp,9.6,µg/L,6,high,
physical_and_chemical_limnological,2726,bam,tp,7.3,µg/L,6,high,
physical_and_chemical_limnological,2727,ban,tp,12.3,µg/L,6,high,
physical_and_chemical_limnological,2728,bc,tp,7.2,µg/L,6,high,
environmental_conditions,132,karst1,max_depth,0.7,m,3,high,
physical_and_chemical_limnological,2730,be,tp,11.6,µg/L,6,high,
physical_and_chemical_limnological,2731,bf,tp,17.5,µg/L,6,high,
physical_and_chemical_limnological,2732,bg,tp,5.5,µg/L,6,high,
physical_and_chemical_limnological,2734,bi,tp,7.1,µg/L,6,high,
physical_and_chemical_limnological,2714,baa,tp,4.9,µg/L,5,high,
physical-chemical_influences,2757,flater's north,tp,0.7,mg/L,8,high,
physical-chemical_influences,2759,green bush kettle,tp,2.8,mg/L,8,high,
physical-chemical_influences,2781,noranda 22-12ne,tp,0.46,mg/L,8,high,
dry_habitats_sustain,121,curniola,max_depth,150.0,cm,2,high,
dry_habitats_sustain,120,cap negre,max_depth,49.0,cm,2,high,
physical-chemical_influences,2784,noranda 22-15,tp,0.36,mg/L,9,high,
physical-chemical_influences,2785,noranda 22-9,tp,0.53,mg/L,9,high,
dry_habitats_sustain,119,armaris,max_depth,58.0,cm,2,high,
physical-chemical_influences,2787,noranda 22-9b,tp,0.61,mg/L,9,high,
physical-chemical_influences,2788,noranda lake i,tp,0.83,mg/L,9,high,
drivers_of_carbon_dioxide,118,woodpile,max_depth,68.1,cm,5,high,
physical-chemical_influences,2790,patrick marsh,tp,1.6,mg/L,9,high,
drivers_of_carbon_dioxide,117,quarry,max_depth,57.7,cm,5,high,
drivers_of_carbon_dioxide,115,e8,max_depth,47.14,cm,5,high,
drivers_of_carbon_dioxide,114,blacksmith,max_depth,37.8,cm,5,high,
drivers_of_carbon_dioxide,113,atwood,max_depth,37.0,cm,5,high,
physical-chemical_influences,2796,schneider #2,tp,0.7,mg/L,9,high,
diel_vertical_migrations,112,johnson pond,max_depth,2.0,m,6,high,
physical-chemical_influences,2798,schneider #7,tp,0.4,mg/L,9,high,
physical-chemical_influences,2780,noranda 15-16d,tp,0.44,mg/L,8,high,
physical-chemical_influences,2758,french's creek,tp,0.7,mg/L,8,high,
physical-chemical_influences,2779,noranda 15-16c,tp,0.65,mg/L,8,high,
physical-chemical_influences,2777,mckenna pond,tp,0.9,mg/L,8,high,
physical-chemical_influences,2760,hendricks' bog,tp,0.5,mg/L,8,high,
physical-chemical_influences,2761,hwy 18 helenville,tp,1.03,mg/L,8,high,
physical-chemical_influences,2762,hwy 63 ne,tp,0.29,mg/L,8,high,
physical-chemical_influences,2763,hwy 63 se,tp,0.38,mg/L,8,high,
physical-chemical_influences,2764,hwy 63 west,tp,0.48,mg/L,8,high,
physical-chemical_influences,2765,hwy 70 n,tp,0.81,mg/L,8,high,
physical-chemical_influences,2766,hwy 70 s,tp,0.9,mg/L,8,high,
physical-chemical_influences,2767,hwy z kettle,tp,2.4,mg/L,8,high,
physical-chemical_influences,2768,i-90 pond,tp,2.1,mg/L,8,high,
physical-chemical_influences,2769,jameison pond,tp,0.8,mg/L,8,high,
physical-chemical_influences,2770,k-mart pond,tp,1.08,mg/L,8,high,
physical-chemical_influences,2771,kotska 4; moss',tp,0.59,mg/L,8,high,
physical-chemical_influences,2772,kotska 5,tp,0.72,mg/L,8,high,
physical-chemical_influences,2773,kotska a,tp,6.03,mg/L,8,high,
physical-chemical_influences,2774,kotska b,tp,3.43,mg/L,8,high,
physical-chemical_influences,2775,kotska c,tp,1.13,mg/L,8,high,
physical-chemical_influences,2776,little rock frog,tp,0.6,mg/L,8,high,
physical-chemical_influences,2778,missouri pond,tp,1.4,mg/L,8,high,
phosphorus_removal,2713,wetland 1,tp,97.0,µg/L,7,high,
nutrient_limitation_of,2712,pond 50,tp,233.5,µg/L,8,high,
nutrient_limitation_of,2711,pond 4857,tp,190.9,µg/L,8,high,
lake_metabolism,2650,sortedam,tp,159.1,mg/m^3,4,high,
lake_metabolism,2651,strodam engso,tp,178.4,mg/m^3,4,high,
lake_metabolism,2652,teglgardsso,tp,54.8,mg/m^3,4,high,
macroinvertebrate_communities,2653,albufera of valencia,tp,140.0,µg/L,3,high,
environmental_conditions,148,karst24,max_depth,2.2,m,3,high,
environmental_conditions,147,karst23,max_depth,2.6,m,3,high,
macroinvertebrate_communities,2656,charca sud oeste,tp,89.0,µg/L,5,high,
environmental_conditions,146,karst22,max_depth,0.9,m,3,high,
macroinvertebrate_size,2658,cg-m1,tp,0.37,mg/L,3,high,
macroinvertebrate_size,2659,cg-m2,tp,0.29,mg/L,3,high,
macroinvertebrate_size,2660,cg-mc,tp,0.21,mg/L,3,high,
macroinvertebrate_size,2661,cp-c152,tp,0.33,mg/L,3,high,
macroinvertebrate_size,2662,cp-cont,tp,0.17,mg/L,3,high,
macroinvertebrate_size,2663,cp-d3,tp,0.31,mg/L,3,high,
macroinvertebrate_size,2664,cp-gdp,tp,0.59,mg/L,3,high,
macroinvertebrate_size,2665,cp-ort1,tp,0.13,mg/L,3,high,
macroinvertebrate_size,2666,cp-ort2,tp,0.25,mg/L,3,high,
lake_metabolism,2649,sidseldam,tp,249.4,mg/m^3,4,high,
macroinvertebrate_size,2667,cp-pr,tp,0.03,mg/L,3,high,
lake_metabolism,2648,selskovvej so,tp,43.6,mg/m^3,4,high,
lake_metabolism,2646,klareso,tp,115.2,mg/m^3,4,high,
impact_of_macrophytes,2629,vbk2,tp,0.176,mg/L,5,high,
impact_of_macrophytes,2630,vkn1,tp,0.166,mg/L,5,high,
impact_of_macrophytes,2631,vkn2,tp,0.199,mg/L,5,high,
impact_of_macrophytes,2632,wpk1,tp,0.226,mg/L,5,high,
impact_of_macrophytes,2633,wpk2,tp,0.236,mg/L,5,high,
impact_of_macrophytes,2634,wtm1,tp,0.182,mg/L,5,high,
lake_metabolism,2635,agerso,tp,24.5,mg/m^3,4,high,
lake_metabolism,2636,agertoften,tp,80.5,mg/m^3,4,high,
lake_metabolism,2637,badstuedam,tp,33.8,mg/m^3,4,high,
lake_metabolism,2638,bollemose,tp,101.1,mg/m^3,4,high,
lake_metabolism,2639,favrholm,tp,54.4,mg/m^3,4,high,
lake_metabolism,2640,fonstrupdam,tp,47.8,mg/m^3,4,high,
lake_metabolism,2641,fugl so,tp,56.1,mg/m^3,4,high,
lake_metabolism,2642,funkedam,tp,28.0,mg/m^3,4,high,
lake_metabolism,2643,grib so,tp,48.4,mg/m^3,4,high,
lake_metabolism,2644,hestskodam,tp,100.8,mg/m^3,4,high,
lake_metabolism,2645,karlsso,tp,95.0,mg/m^3,4,high,
lake_metabolism,2647,praestevang,tp,40.8,mg/m^3,4,high,
macroinvertebrate_size,2668,cp-pvd,tp,0.42,mg/L,3,high,
macroinvertebrate_size,2669,cp-t35,tp,0.34,mg/L,3,high,
macroinvertebrate_size,2670,cp-vo,tp,0.09,mg/L,3,high,
net_heterotrophy,2694,bollemose,tp,48.0,µg/L,3,high,
net_heterotrophy,2695,brededam,tp,51.0,µg/L,3,high,
net_heterotrophy,2696,favrholm so,tp,67.0,µg/L,3,high,
net_heterotrophy,2697,fonstrup dam,tp,55.0,µg/L,3,high,
net_heterotrophy,2698,hesteskodam,tp,93.0,µg/L,3,high,
net_heterotrophy,2699,karlso,tp,96.0,µg/L,3,high,
net_heterotrophy,2700,odam,tp,67.0,µg/L,3,high,
net_heterotrophy,2701,praestevang kirke so,tp,47.0,µg/L,3,high,
net_heterotrophy,2702,selskovsvej so,tp,82.0,µg/L,3,high,
net_heterotrophy,2703,sortedam,tp,109.0,µg/L,3,high,
net_heterotrophy,2704,sortedam v. c. vej,tp,70.0,µg/L,3,high,
net_heterotrophy,2705,spejldam,tp,168.0,µg/L,3,high,
net_heterotrophy,2706,store funkedam,tp,25.0,µg/L,3,high,
net_heterotrophy,2707,strodam engso,tp,306.0,µg/L,3,high,
net_heterotrophy,2708,teglgardsso,tp,54.0,µg/L,3,high,
nutrient_limitation_of,2709,pond 1,tp,80.2,µg/L,8,high,
nutrient_limitation_of,2710,pond 25,tp,264.9,µg/L,8,high,
net_heterotrophy,2693,bendstrup so,tp,285.0,µg/L,3,high,
net_heterotrophy,2692,badstuedam,tp,52.0,µg/L,3,high,
net_heterotrophy,2691,agertoften,tp,72.0,µg/L,3,high,
environmental_conditions,138,karst15,max_depth,0.5,m,3,high,
macroinvertebrate_size,2671,dm-cat,tp,0.36,mg/L,3,high,
macroinvertebrate_size,2672,dm-dl1,tp,0.43,mg/L,3,high,
macroinvertebrate_size,2673,dm-dl2,tp,0.48,mg/L,3,high,
macroinvertebrate_size,2674,dm-mdc,tp,0.1,mg/L,3,high,
macroinvertebrate_size,2675,dm-mgt,tp,0.22,mg/L,3,high,
macroinvertebrate_size,2676,dm-sg,tp,1.01,mg/L,3,high,
macroinvertebrate_size,2677,dm-vl,tp,0.07,mg/L,3,high,
macroinvertebrate_size,2678,p-pg,tp,0.24,mg/L,3,high,
daphnia_diversity,111,vecchio,max_depth,3.7,m,3,high,
identification_of_total,223,leybeek b,max_depth,0.8,m,3,high,
measuring_the_trophic,2681,p3,tp,0.005,mg/L,7,high,
environmental_conditions,144,karst20,max_depth,0.2,m,3,high,
measuring_the_trophic,2683,p5,tp,0.35,mg/L,7,high,
environmental_conditions,143,karst2,max_depth,1.5,m,3,high,
environmental_conditions,142,karst19,max_depth,0.3,m,3,high,
environmental_conditions,141,karst18,max_depth,1.1,m,3,high,
environmental_conditions,139,karst16,max_depth,0.6,m,3,high,
methane_emissions_in_two,2689,polegar lake,tp,0.03,mg/L,3,high,
environmental_conditions,145,karst21,max_depth,0.3,m,3,high,
physical-chemical_influences,2800,spooner tower rd,tp,2.06,mg/L,9,high,
daphnia_diversity,110,tavernelle,max_depth,4.5,m,3,high,
physical-chemical_influences,2802,virgin lake,tp,2.6,mg/L,9,high,
the_legacy_of_large,2910,bellevue,tp,138.0,µg/L,4,high,
constructed_treatment_wetlands,86,komakorau,max_depth,1.1,m,4,high,
the_legacy_of_large,2912,frolund,tp,415.0,µg/L,4,high,
the_legacy_of_large,2913,leverson,tp,324.0,µg/L,4,high,
the_legacy_of_large,2914,mavis west,tp,220.0,µg/L,4,high,
the_legacy_of_large,2915,morrison,tp,110.0,µg/L,4,high,
constructed_treatment_wetlands,85,kaituna,max_depth,1.3,m,4,high,
the_legacy_of_large,2917,pisa,tp,38.0,µg/L,4,high,
the_legacy_of_large,2918,skunk,tp,27.0,µg/L,4,high,
the_potential_of_the_zooplankton,2919,carioca lake,tp,12.9,µg/L,3,high,
the_potential_of_the_zooplankton,2920,coutos,tp,11.4,µg/L,3,high,
the_potential_of_the_zooplankton,2921,seca,tp,11.3,µg/L,3,high,
water_temperature_dynamics,2922,1,tp,98.0,µg/L,6,high,
water_temperature_dynamics,2923,2,tp,477.0,µg/L,6,high,
water_temperature_dynamics,2924,3,tp,28.0,µg/L,6,high,
water_temperature_dynamics,2925,4,tp,23.0,µg/L,6,high,
water_temperature_dynamics,2926,5,tp,46.0,µg/L,6,high,
submerged_macrophytes_as_refuges,2909,upton broad,tp,40.0,µg/L,3,high,
water_temperature_dynamics,2927,6,tp,48.0,µg/L,6,high,
submerged_macrophytes_as_refuges,2908,hoveton little broad,tp,74.0,µg/L,3,high,
specificity_of_zooplankton,2906,meteor3,tp,0.695,mg/L,4,high,
relative_contribution,2889,mancas,tp,13.0,µg/L,4,high,
daphnia_diversity,91,bosco bodini,max_depth,3.5,m,3,high,
relative_contribution,2891,roya grande,tp,32.0,µg/L,4,high,
relative_contribution,2892,roya pequena,tp,57.0,µg/L,4,high,
daphnia_diversity,90,bicocca,max_depth,2.5,m,3,high,
daphnia_diversity,89,bazzi,max_depth,7.5,m,3,high,
sediment_desiccation,2895,hituelo,tp,55.52,µg/L,2,high,
sediment_desiccation,2896,honda,tp,545.82,µg/L,2,high,
sediment_organic_carbon_distribution,2897,jamesport,tp,146.0,µg/L,4,high,
sediment_organic_carbon_distribution,2898,lick creek,tp,24.0,µg/L,4,high,
sediment_organic_carbon_distribution,2899,worth county,tp,62.0,µg/L,4,high,
short-and_long_term,2900,bessavatn,tp,30.0,µg/L,5,high,
short-and_long_term,2901,grthsvatn,tp,35.0,µg/L,5,high,
short-and_long_term,2902,mjuvtn,tp,15.2,µg/L,5,high,
short-and_long_term,2903,mjvavatn,tp,19.0,µg/L,5,high,
constructed_treatment_wetlands,88,serpentine north,max_depth,3.8,m,4,high,
constructed_treatment_wetlands,87,koromatua,max_depth,0.8,m,4,high,
specificity_of_zooplankton,2907,meteor4,tp,1.13,mg/L,4,high,
water_temperature_dynamics,2928,7,tp,20.0,µg/L,6,high,
water_temperature_dynamics,2929,8,tp,45.0,µg/L,6,high,
water_temperature_dynamics,2930,9,tp,149.0,µg/L,6,high,
classification_trees,2955,3fnt,chla,4.8,µg/L,4,high,
classification_trees,2956,bcmb,chla,165.7,µg/L,4,high,
classification_trees,2957,beml,chla,26.9,µg/L,4,high,
classification_trees,2958,blkd,chla,5.1,µg/L,4,high,
classification_trees,2959,botn,chla,67.6,µg/L,4,high,
classification_trees,2960,brpk,chla,3.9,µg/L,4,high,
classification_trees,2961,ckrv,chla,269.7,µg/L,4,high,
classification_trees,2962,dens,chla,42.9,µg/L,4,high,
classification_trees,2963,esec,chla,4.6,µg/L,4,high,
classification_trees,2964,hoef,chla,4.1,µg/L,4,high,
classification_trees,2965,hrt1,chla,63.3,µg/L,4,high,
classification_trees,2966,hrt1,chla,24.9,µg/L,4,high,
classification_trees,2967,ixp1,chla,64.8,µg/L,4,high,
classification_trees,2968,ixp2,chla,140.9,µg/L,4,high,
classification_trees,2969,leyb-a,chla,212.3,µg/L,4,high,
classification_trees,2970,leyb-b,chla,202.5,µg/L,4,high,
classification_trees,2971,malu,chla,82.2,µg/L,4,high,
biodiversity_of_constructed,2953,hs2-5,chla,91.7,mg/m^3,4,high,
biodiversity_of_constructed,2952,hs2-4,chla,46.0,mg/m^3,4,high,
biodiversity_of_constructed,2951,hs2-3,chla,28.0,mg/m^3,4,high,
biodiversity_of_constructed,2950,hs2-2,chla,26.3,mg/m^3,4,high,
zooplankton_body,2931,ardal,tp,150.9,µg/L,5,high,
zooplankton_body,2932,casillas,tp,206.7,µg/L,5,high,
zooplankton_body,2933,castillo,tp,57.8,µg/L,5,high,
zooplankton_body,2934,hituelo,tp,55.5,µg/L,5,high,
zooplankton_body,2935,orcera,tp,35.4,µg/L,5,high,
zooplankton_body,2936,quinta,tp,49.1,µg/L,5,high,
zooplankton_body,2937,santisteban,tp,122.3,µg/L,5,high,
assessment_of_methane,2938,grosse fuchskuhle,chla,8.0,µg/L,4,high,
