PUBLICATION_DATE,UID,CLASS_FIELD_FWSST,DATE_COL,ECO_X_ST,NWCA_ECO4,SITE_ID,SITE_USE,STATE,VISIT_NO,AA_AREA,AA_CENTER,AA_LAT,AA_LAYOUT,AA_LON,AA_POINT,CLASS_1,CLASS_2,CLASS_3,DEPRESSION,DISTANCE_VAR,FLATS,FWS_ST,HGM_CLASS,LACUSTRINE,PHOTO,RIVERINE,SATELLITES_NUM,SLOPE,SYSTEM_1,SYSTEM_2,SYSTEM_3,TIDAL
7/28/2016,4962,PSS,28-Jun-11,CPL-PW,CPL,NWCA11-1345,NWCA_PROBABILITY,FL,1,0.5,POINT_NOT_AACENTER,27.335318,STANDARD_CIRCULAR,82.337209,NO,,,,CLOSED_HUMAN_IMPOUND,3,,PSS,DPRSS,,Y,,8,,,,,
7/28/2016,4963,PFO,6-Jul-11,CPL-PW,CPL,NWCA11-1346,NWCA_PROBABILITY,FL,1,0.5,POINT_NOT_AACENTER,29.667224,STANDARD_CIRCULAR_SHIFTED,83.221974,NO,,,,,3,FLATS_MNERL,PFO,FLATS,,Y,,9,,,,,
7/28/2016,4964,E2SS,14-Jul-11,E2SS,CPL,NWCA11-1348,NWCA_PROBABILITY,FL,1,0.3,POINT_NOT_AACENTER,25.66744,POLYGON,80.26594,NO,,,,,7,,E2SS,TIDAL,,,,9,,,,,NATURAL
7/28/2016,4965,PSS,29-Jun-11,CPL-PW,CPL,NWCA11-1357,NWCA_PROBABILITY,FL,1,0.5,POINT_NOT_AACENTER,27.807506,POLYGON,81.814898,YES,,,,,3,,PSS,SLOPE,,Y,,9,HUMAN_ALTERED,,,,
7/28/2016,4966,E2SS,24-Sep-11,E2SS,CPL,NWCA11-1359,NWCA_PROBABILITY,FL,1,0.4,POINT_AACENTER,,WETLAND_BOUNDARY,,NO,,,,,9,,E2SS,TIDAL,,Y,,6,,,,,NATURAL
7/28/2016,4967,E2SS,24-Sep-11,E2SS,CPL,NWCA11-1363,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,,,,,5,,E2SS,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,4968,PFO,1-Aug-11,CPL-PW,CPL,NWCA11-1365,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_ORGNC,PFO,FLATS,,Y,,10,,,,,
7/28/2016,4969,PFO,26-Jul-11,CPL-PW,CPL,NWCA11-1366,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_MNERL,PFO,FLATS,,Y,,9,,,,,
7/28/2016,4970,E2EM,23-Jun-11,E2EM,CPL,NWCA11-1368,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4971,E2EM,23-Aug-11,E2EM,CPL,NWCA11-1368,NWCA_REVISITS,GA,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4972,E2EM,18-Aug-11,E2EM,CPL,NWCA11-1369,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4973,E2EM,1-Jun-11,E2EM,CPL,NWCA11-1370,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4974,E2SS,30-Aug-11,E2SS,CPL,NWCA11-1372,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4975,E2SS,7-Jul-11,E2SS,CPL,NWCA11-1373,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4976,E2SS,26-Jul-11,E2SS,CPL,NWCA11-1374,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4977,E2SS,3-Aug-11,E2SS,CPL,NWCA11-1376,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,4978,E2EM,2-Jun-11,E2EM,CPL,NWCA11-1377,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,RIVERINE,,Y,TIDAL,,,,,,
7/28/2016,4979,E2EM,19-Jul-11,E2EM,CPL,NWCA11-1379,NWCA_PROBABILITY,GA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5039,PEM,28-Jun-11,IPL-PH,IPL,NWCA11-ND-5066,NWCA_PROBABILITY,ND,1,0.4,POINT_NOT_AACENTER,48.85173,WETLAND_BOUNDARY,101.74076,YES,SEASONAL,,,CLOSED,1,,PEM,DPRSS,,Y,,7,,STEWART AND KANTRUD 1971,,,
7/28/2016,5040,PEM,27-Jul-11,IPL-PH,IPL,NWCA11-ND-5017,NWCA_PROBABILITY,ND,1,0.28,POINT_NOT_AACENTER,48.35183,WETLAND_BOUNDARY,98.22801,YES,,,,CLOSED,10,,PEM,DPRSS,,,,7,,,,,
7/28/2016,5041,PEM,6-Jul-11,IPL-PH,IPL,NWCA11-ND-5019,NWCA_PROBABILITY,ND,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PEM,FLATS,,,,,,,,,
7/28/2016,5042,PEM,16-Jun-11,IPL-PH,IPL,NWCA11-ND-5021,NWCA_PROBABILITY,ND,1,0.25,POINT_NOT_AACENTER,46.108715,POLYGON,98.896053,NO,,,,,6,,PEM,FRINGE,NATURAL,Y,,5,,,,,
7/28/2016,5043,PEM,30-Jun-11,IPL-PH,IPL,NWCA11-ND-5023,NWCA_PROBABILITY,ND,1,0.5,POINT_NOT_AACENTER,46.9166,STANDARD_CIRCULAR_SHIFTED,100.20016,NO,,,,OPEN,6,,PEM,DPRSS,,,,6,,,,,
7/28/2016,5044,PEM,25-Jul-11,IPL-PH,IPL,NWCA11-ND-5027,NWCA_PROBABILITY,ND,1,0.1,POINT_AACENTER,46.42609,WETLAND_BOUNDARY,103.08872,NO,,,,,1,,PEM,SLOPE,,Y,,7,TOPOGRAPHIC,,,,
7/28/2016,5047,PEM,26-Jul-11,IPL-PH,IPL,NWCA11-ND-5030,NWCA_PROBABILITY,ND,1,0.48,POINT_NOT_AACENTER,48.23701,POLYGON,98.26264,,,,,OPEN,10,,PEM,DPRSS,,,,6,,,,,
7/28/2016,5048,PEM,30-Jun-11,IPL-PH,IPL,NWCA11-ND-5032,NWCA_PROBABILITY,ND,1,,POINT_NOT_AACENTER,48.68823,STANDARD_CIRCULAR,101.22047,YES,SEASONAL,,,CLOSED,2,,PEM,DPRSS,,Y,,7,,STEWART AND KANTRUD 1971,,,
7/28/2016,5049,PEM,5-Jul-11,IPL-PH,IPL,NWCA11-ND-5034,NWCA_PROBABILITY,ND,1,0.2,POINT_NOT_AACENTER,47.273941,WETLAND_BOUNDARY,97.749911,YES,,,,CLOSED,6,,PEM,DPRSS,,,,5,,,,,
7/28/2016,5050,PEM,18-Jul-11,IPL-PH,IPL,NWCA11-ND-5037,NWCA_PROBABILITY,ND,1,0.5,POINT_NOT_AACENTER,47.36711,POLYGON,100.807,NO,,,,,10,,PEM,FRINGE,NATURAL,,,7,,,,,
7/28/2016,5051,PEM,15-Jun-11,IPL-PH,IPL,NWCA11-ND-5067,NWCA_PROBABILITY,ND,1,0.4,POINT_AACENTER,,WETLAND_BOUNDARY,,YES,SEMI-PERMANENT,,,CLOSED,,,PEM,DPRSS,,Y,,,,PEM - STEWART & KANTRUD,,,
7/28/2016,5053,PEM,16-Aug-11,IPL-PH,IPL,NWCA11-5915,NWCA_PROBABILITY,OK,1,0.5,POINT_NOT_AACENTER,36.91781,POLYGON,99.98202,YES,,,,CLOSED,3,,PEM,DPRSS,,Y,,10,,,,,
7/28/2016,5054,PFO,1-Sep-11,CPL-PW,CPL,NWCA11-5917,NWCA_PROBABILITY,OK,1,0.4,POINT_NOT_AACENTER,34.27312,POLYGON,95.82899,YES,,,,,3,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,10,,,,,
7/28/2016,5055,PFO,21-Jul-11,CPL-PW,CPL,NWCA11-1007,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,5056,PFO,11-Aug-11,EMU-PW,EMU,NWCA11-5918,NWCA_PROBABILITY,OK,1,0.5,POINT_NOT_AACENTER,35.2862,STANDARD_CIRCULAR_SHIFTED,94.65368,YES,,,,,5,,PFO,FRINGE,ARTIFICIAL,Y,,8,,,,,
7/28/2016,5057,PEM,6-Sep-11,IPL-PH,IPL,NWCA11-2319,NWCA_REVISITS,OK,2,0.5,POINT_NOT_AACENTER,36.94161,POLYGON,96.18708,YES,,,,OPEN,3,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,5058,PFO,10-Aug-11,EMU-PW,EMU,NWCA11-4116,NWCA_PROBABILITY,OK,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,PFO,FRINGE,ARTIFICIAL,Y,,10,,,,,
7/28/2016,5059,E2SS,27-Sep-11,E2SS,CPL,NWCA11-1009,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,RIVERINE,,Y,TIDAL,,,,,,
7/28/2016,5060,PFO,12-May-11,CPL-PW,CPL,NWCA11-1015,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,TIDAL,,,,,,
7/28/2016,5061,E2SS,28-Sep-11,E2SS,CPL,NWCA11-1023,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2SS,RIVERINE,,Y,TIDAL,,,,,,
7/28/2016,5062,E2EM,29-Sep-11,E2EM,CPL,NWCA11-1035,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,RIVERINE,,Y,TIDAL,,,,,,
7/28/2016,5063,PEM,4-Jun-11,CPL-PH,CPL,NWCA11-1043,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,33.18762,STANDARD_CIRCULAR_SHIFTED,92.72879,NO,,,,,10,,PEM,RIVERINE,,,UPPER_PERENNIAL,6,,,,,
7/28/2016,5064,PEM,22-Jun-11,CPL-PH,CPL,NWCA11-1043,NWCA_REVISITS,AR,2,0.5,POINT_NOT_AACENTER,33.18762,STANDARD_CIRCULAR_SHIFTED,92.72879,NO,,,,,7,,,RIVERINE,,,UPPER_PERENNIAL,8,,,,,
7/28/2016,5065,PEM,30-Jun-11,CPL-PH,CPL,NWCA11-1045,NWCA_PROBABILITY,AR,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PEM,RIVERINE,,,LOWER_PERENNIAL,,,,,,
7/28/2016,5066,PFO,28-Jun-11,CPL-PW,CPL,NWCA11-1046,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,34.89171,STANDARD_CIRCULAR_SHIFTED,91.36839,YES,,,,,8,,PFO,RIVERINE,,,LOWER_PERENNIAL,5,,,,,
7/28/2016,5067,PSS,3-Jun-11,CPL-PW,CPL,NWCA11-1047,NWCA_PROBABILITY,AR,1,0.5,POINT_AACENTER,33.677932,STANDARD_CIRCULAR,92.584914,YES,,,,,,,PFO,FLATS,,,,,,,,,
7/28/2016,5068,PSS,23-Jun-11,CPL-PW,CPL,NWCA11-1047,NWCA_REVISITS,AR,2,0.5,POINT_AACENTER,33.67793,STANDARD_CIRCULAR,92.58491,YES,,,,OPEN_HUMAN_IMPOUND,6,,PSS,DPRSS,,,,6,,,,,
7/28/2016,5069,PSS,29-Jun-11,CPL-PW,CPL,NWCA11-1050,NWCA_PROBABILITY,AR,1,0.5,POINT_AACENTER,34.902155,STANDARD_CIRCULAR,91.346467,YES,,,,OPEN_HUMAN_EXC,,,PSS,DPRSS,,,,,,,,,
7/28/2016,5070,PEM,6-Jul-11,CPL-PH,CPL,NWCA11-1053,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,34.45642,STANDARD_CIRCULAR_SHIFTED,90.68922,YES,,,,,5,,PEM,RIVERINE,,,UPPER_PERENNIAL,6,,,,,
7/28/2016,5090,PUBPAB,4-Apr-11,EMU-PH,EMU,NWCA11-2401,NWCA_PROBABILITY,SC,1,0.1,POINT_AACENTER,33.94479,WETLAND_BOUNDARY,82.31815,YES,,,,,,FLATS_MNERL,PUBPAB,FLATS,,Y,,,,,,,
7/28/2016,5091,PFO,1-Aug-11,CPL-PW,CPL,NWCA11-2416,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,18,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,5092,PEM,22-Jul-11,IPL-PH,IPL,NWCA11-ND-5079,NWCA_PROBABILITY,ND,1,0.5,POINT_AACENTER,47.46649,STANDARD_CIRCULAR,99.52478,YES,,,,CLOSED,10,,PEM,DPRSS,,,,7,,,,,
7/28/2016,5093,PEM,14-Jun-11,IPL-PH,IPL,NWCA11-ND-5077,NWCA_PROBABILITY,ND,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SEASONAL,,,CLOSED,,,PEM,DPRSS,,Y,,,,PEM - STEWART & KANTRUD,,,
7/28/2016,5094,PFO,3-Aug-11,CPL-PW,CPL,NWCA11-2417,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,10,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,5097,PFO,7-Aug-11,CPL-PW,CPL,NWCA11-1948,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,,,,,,
7/28/2016,5098,E2EM,24-May-11,E2EM,CPL,NWCA11-1953,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5099,E2EM,20-May-11,E2EM,CPL,NWCA11-1946,NWCA_REVISITS,MS,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5100,E2EM,7-May-11,E2EM,CPL,NWCA11-1946,NWCA_PROBABILITY,MS,1,0.5,POINT_AACENTER,30.4194,STANDARD_CIRCULAR,88.56133,YES,,,,,3,FLATS_ORGNC,E2EM,FLATS,,,,11,,,,,
7/28/2016,5102,PSS,25-Jul-11,EMU-PW,EMU,NWCA11-R303,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_ORGNC,PSS,FLATS,,Y,,,,,,,
7/28/2016,5103,PEM,27-Jul-11,EMU-PH,EMU,NWCA11-R304,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN,,,PEM,DPRSS,,Y,,,,,,,
7/28/2016,5104,PFO,13-Jul-11,EMU-PW,EMU,NWCA11-R311,NWCA_NOT_PROBABILITY,MI,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,5105,PSS,14-Jul-11,EMU-PW,EMU,NWCA11-R312,NWCA_NOT_PROBABILITY,MI,1,0.5,POINT_NOT_AACENTER,46.44994,STANDARD_CIRCULAR,86.60329,YES,,,,,3,,PSS,FRINGE,NATURAL,Y,,9,,,,,
7/28/2016,5108,PFO,12-Jul-11,CPL-PW,CPL,NWCA11-R126,NWCA_NOT_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,7,,,,,
7/28/2016,5109,PFO,5-Jul-11,IPL-PW,IPL,NWCA11-1942,NWCA_PROBABILITY,MO,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,2,,PFO,RIVERINE,,,LOWER_PERENNIAL,4,,,,,
7/28/2016,5110,PSS,2-May-11,CPL-PW,CPL,NWCA11-1651,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,8,FLATS_MNERL,PSS,FLATS,,Y,,8,,,,,
7/28/2016,5111,E2EM,26-May-11,E2EM,CPL,NWCA11-1653,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,
7/28/2016,5112,E2EM,17-Jun-11,E2EM,CPL,NWCA11-1654,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_MNERL,E2EM,FLATS,,,,11,,,,,
7/28/2016,5113,PFO,1-May-11,CPL-PW,CPL,NWCA11-1659,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,9,,PFO,FRINGE,NATURAL,Y,,8,,,,,
7/28/2016,5114,PEM,10-May-11,CPL-PH,CPL,NWCA11-1662,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,29.74404,STANDARD_CIRCULAR,92.8194,YES,,,,CLOSED_HUMAN_IMPOUND,6,,PEM,DPRSS,,Y,,9,,,,,
7/28/2016,5115,E2EM,3-May-11,E2EM,CPL,NWCA11-1666,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,29.77455,STANDARD_CIRCULAR,93.53255,YES,,,,,3,FLATS_MNERL,E2EM,FLATS,,Y,,8,,,,,
7/28/2016,5116,PEM,25-Aug-11,IPL-PH,IPL,NWCA11-1930,NWCA_REVISITS,MO,2,0.5,POINT_NOT_AACENTER,39.40951,STANDARD_CIRCULAR,91.812,NO,,,,,2,,PEM,FRINGE,ARTIFICIAL,,,4,,,,,
7/28/2016,5117,PEM,7-Jul-11,IPL-PH,IPL,NWCA11-1935,NWCA_PROBABILITY,MO,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,NO,,,,,2,,PEM,RIVERINE,,,LOWER_PERENNIAL,4,,,,,
7/28/2016,5118,E2EM,19-Jun-11,E2EM,CPL,NWCA11-1642,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,2,,E2EM,TIDAL,,,,11,,,,,NATURAL
7/28/2016,5119,E2EM,23-Jun-11,E2EM,CPL,NWCA11-2069,NWCA_PROBABILITY,NC,1,0.5,POINT_NOT_AACENTER,35.164992,STANDARD_CIRCULAR,75.826953,NO,SALT/BRACKING MARSH,,,,38,,E2EM,TIDAL,,Y,,9,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5121,PEM,2-Aug-11,IPL-PH,IPL,NWCA11-2488,NWCA_PROBABILITY,SD,1,0.5,POINT_NOT_AACENTER,44.76712,STANDARD_CIRCULAR_SHIFTED,97.47627,YES,,,,CLOSED,3,,PEM,DPRSS,,Y,,11,,,,,
7/28/2016,5122,PEM,2-Aug-11,IPL-PH,IPL,NWCA11-2481,NWCA_REVISITS,SD,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,,,PEM,DPRSS,,Y,,,,,,,
7/28/2016,5123,PEM,27-Jun-11,IPL-PH,IPL,NWCA11-2481,NWCA_PROBABILITY,SD,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,3,,PEM,DPRSS,,,,11,,,,,
7/28/2016,5124,PEM,27-Jul-11,CPL-PH,CPL,NWCA11-2459,NWCA_PROBABILITY,SC,1,0.2,POINT_NOT_AACENTER,,WETLAND_BOUNDARY,,YES,,,,CLOSED,,,PEM,DPRSS,,Y,,,,,,,
7/28/2016,5125,E2EM,13-Jul-11,E2EM,CPL,NWCA11-2455,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,6,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5126,PSS,12-Jul-11,CPL-PW,CPL,NWCA11-2451,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,,,,,,9,FLATS_MNERL,PSS,FLATS,,Y,,,,,,,
7/28/2016,5127,PFO,20-Jul-11,CPL-PW,CPL,NWCA11-2448,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,FLATS_MNERL,PFO,FLATS,,Y,,,,,,,
7/28/2016,5128,E2EM,22-Jun-11,E2EM,CPL,NWCA11-2446,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5129,E2SS,23-May-11,E2SS,CPL,NWCA11-2444,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,3,,E2SS,DPRSS,,Y,,,,,,,
7/28/2016,5130,E2EM,29-Jun-11,E2EM,CPL,NWCA11-2442,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,5131,E2EM,6-Jul-11,E2EM,CPL,NWCA11-2424,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,1,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5132,PEM,4-May-11,CPL-PH,CPL,NWCA11-R078,NWCA_NOT_PROBABILITY,LA,1,0.5,POINT_AACENTER,29.84828,STANDARD_CIRCULAR,92.51961,YES,,,,,4,,PEM,FRINGE,NATURAL,Y,,9,,,,,
7/28/2016,5142,E2EM,27-Jun-11,E2EM,CPL,NWCA11-2403,NWCA_PROBABILITY,SC,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,5143,PSS,4-May-11,CPL-PW,CPL,NWCA11-1394,NWCA_PROBABILITY,GA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,5144,PFO,27-Jun-11,CPL-PW,CPL,NWCA11-1070,NWCA_PROBABILITY,AR,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,16,,PFO,RIVERINE,,,LOWER_PERENNIAL,3,,,,,
7/28/2016,5145,PEM,5-Jul-11,CPL-PH,CPL,NWCA11-1065,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,35.23576,STANDARD_CIRCULAR_SHIFTED,90.25755,NO,,,,,6,,PEM,RIVERINE,,,HUMAN_ALTERED,5,,,,,
7/28/2016,5146,PFO,16-Jun-11,CPL-PW,CPL,NWCA11-1078,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,34.78365,WETLAND_BOUNDARY,91.83731,NO,,,,,7,,PFO,RIVERINE,,,HUMAN_ALTERED,5,,,,,
7/28/2016,5147,E2EM,25-May-11,E2EM,CPL,NWCA11-2068,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5149,E2EM,18-May-11,E2EM,CPL,NWCA11-2065,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SALT/BRACKISH MARSH,,,,,,E2EM,TIDAL,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,NATURAL
7/28/2016,5155,E2EM,30-Aug-11,E2EM,CPL,NWCA11-3988,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,39.351591,STANDARD_CIRCULAR,74.537419,YES,6111 SALINE MARSHES (LOW),MG079 EASTERN NORTH AMERICAN ATLANTIC SALT MARSH,,,1,,E2EM,TIDAL,,Y,,6,,ANDERSON,USNVC,,NATURAL
7/28/2016,5156,E2EM,27-Sep-11,E2EM,CPL,NWCA11-3989,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,40.431729,POLYGON,73.992966,YES,6112 SALINE MARSHES (HIGH),MG079 EASTERN NORTH AMERICAN ATLANTIC SALT MARSH,,,1,,E2EM,TIDAL,,Y,,6,,ANDERSON,USNUC,,NATURAL
7/28/2016,5157,PSS,20-Sep-11,CPL-PW,CPL,NWCA11-3990,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,39.866781,STANDARD_CIRCULAR,74.29104,NO,6221 ATLANTIC WHITE CEDAR WETLAND,MG030 NORTHERN AND CENTRAL SWAMP FOREST,,,1,FLATS_ORGNC,PSS,FLATS,,Y,,6,,ANDERSON,USNVC,,
7/28/2016,5158,PFO,21-Sep-11,CPL-PW,CPL,NWCA11-3986,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,39.960137,STANDARD_CIRCULAR_SHIFTED,74.208527,NO,6221 ATLANTIC WHITE CEDAR SWAMP,MG030 NORTHERN AND CENTRAL SWAMP FOREST,,,1,FLATS_ORGNC,PFO,FLATS,,Y,,7,,ANDERSON,USNVC,,
7/28/2016,5160,E2EM,2-Aug-11,E2EM,CPL,NWCA11-2222,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,39.508904,STANDARD_CIRCULAR,74.322838,YES,6112 SALINE MARSHES (HIGH),MG079 EASTERN NORTH AMERICAN ATLANTIC SALT MARSH,,,1,,E2EM,TIDAL,,Y,,6,,ANDERSON,USNVC,,NATURAL
7/28/2016,5161,E2EM,9-Aug-11,E2EM,CPL,NWCA11-2220,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,39.299263,STANDARD_CIRCULAR,74.705949,YES,6112 SALINE MARSHES (HIGH),MG079 EASTERN NORTH AMERICAN ATLANTIC SALT MARSH,,,1,,E2EM,TIDAL,,Y,,7,,ANDERSON,USNVC,,NATURAL
7/28/2016,5162,E2EM,26-Sep-11,E2EM,CPL,NWCA11-2215,NWCA_PROBABILITY,NJ,1,0.5,POINT_NOT_AACENTER,40.430863,STANDARD_CIRCULAR,73.992769,YES,6111 SALINE MARSHES (LOW),MG079 EASTERN NORTH AMERICAN ATLANTIC SALT MARSH,,,1,,E2EM,TIDAL,,Y,,8,,ANDERSON,USNVC,,NATURAL
